# BEGINHEADER
# This file contains data from the SALSA 2m radio telescope.
# DATE=2023-11-14T14:49:0042
# GLON and GLAT given in degrees
# GLON=29.889173702737402
# GLAT=0.31423069730400877
# DATA in two columns below. Col. 1 is velocity relative to LSR [km/s]. Col. 2 is uncalibrated antenna temperature [K].
# ENDHEADER
LSR Temp
259.9342445062786 2.1768723359971127
257.87310055568 -0.37876324017431795
255.81195660508138 -0.08477449677067384
253.7508126544827 1.5409696803217336
251.68966870388405 1.0215360516009437
249.62852475328543 -0.6669096976327076
247.56738080268678 0.890683499987873
245.50623685208816 0.6653702198602658
243.4450929014895 0.8109987225473247
241.38394895089087 1.0208082637930715
239.32280500029222 3.586105863597903
237.2616610496936 0.9348367754540226
235.20051709909495 0.36666259057171846
233.1393731484963 0.8524740192367424
231.07822919789766 0.6560395420047782
229.01708524729904 1.3235042639334247
226.9559412967004 -1.0043553235225309
224.89479734610177 1.575892129919335
222.8336533955031 0.9622562182815253
220.77250944490447 -0.3380084468424638
218.71136549430582 0.5868871676456551
216.6502215437072 0.22401401299706913
214.58907759310853 1.4440722262541201
212.52793364250988 0.2960507930648957
210.46678969191126 1.0548872214622915
208.4056457413126 1.9160199877358908
206.344501790714 2.037336873775581
204.28335784011531 1.3471094557030243
202.2222138895167 0.7740705222502249
200.16106993891805 0.5601121147109005
198.09992598831943 1.7958305309289333
196.03878203772078 2.787677525558172
193.97763808712213 1.2223750304143493
191.91649413652348 0.8443256026653607
189.85535018592486 0.6977399532392687
187.79420623532621 -0.19337639683944463
185.73306228472757 0.9332643389355306
183.67191833412892 -0.46114353609468495
181.6107743835303 -0.7097602862381533
179.54963043293165 1.582798044550283
177.48848648233303 1.3594819950239443
175.42734253173435 -0.4614628369152749
173.3661985811357 -1.6028293299740772
171.3050546305371 -0.9705558861422432
169.24391067993844 0.8773705894413864
167.18276672933982 0.37255827784530826
165.12162277874114 0.36274178151060354
163.06047882814252 0.8178987289724589
160.99933487754387 -0.2187227178829545
158.93819092694525 0.3706913390856723
156.87704697634658 -0.6539980746015042
154.81590302574796 -0.07619997803266365
152.7547590751493 -0.8764274514201871
150.6936151245507 -0.8057281197630841
148.63247117395204 -1.5457244809229982
146.5713272233534 -0.1351635049939386
144.51018327275474 -0.21629937534499089
142.44903932215612 0.7504278330749994
140.38789537155748 0.6842773362806875
138.32675142095886 -2.435965896827855
136.26560747036018 -0.3281855413289172
134.20446351976153 -2.2002746122272683
132.1433195691629 -0.8866632028573367
130.08217561856426 -0.4249085695889834
128.02103166796562 -0.8690620063988961
125.959887717367 -0.5725566675031057
123.89874376676835 -0.25124563800734023
121.83759981616971 0.5082795772455198
119.77645586557107 -0.05801062557268466
117.71531191497243 2.005857640872274
115.65416796437377 3.0692318841039277
113.59302401377514 6.193825328814177
111.5318800631765 6.9707017858740326
109.47073611257785 12.47717549763346
107.40959216197922 16.994790932064326
105.34844821138057 20.687130957361944
103.28730426078194 21.65178560163953
101.22616031018329 24.73026739091423
99.16501635958465 28.251873507830858
97.103872408986 30.416686802319113
95.04272845838736 31.789995127123678
92.98158450778872 33.44418902980663
90.92044055719009 34.14815134459154
88.85929660659144 34.35178618833453
86.79815265599281 34.47506668225138
84.73700870539416 34.876965939877834
82.67586475479553 36.81070518101136
80.61472080419688 35.65395861447605
78.55357685359823 35.94329900730327
76.4924329029996 36.431093067220615
74.43128895240095 37.345055422903485
72.37014500180231 35.45786179795333
70.30900105120367 32.89316749232862
68.24785710060503 32.13151154815621
66.18671315000638 30.066642286937377
64.12556919940775 30.39975286797869
62.06442524880911 29.931222064214293
60.00328129821047 32.811179198642336
57.94213734761183 34.34243705230965
55.88099339701319 36.58862089528601
53.81984944641455 38.03760979683415
51.75870549581591 43.048027901152416
49.69756154521726 45.289687506272585
47.63641759461863 46.617682750177394
45.57527364401999 46.53577728746256
43.514129693421346 49.64367353248941
41.45298574282271 47.29151329475074
39.39184179222407 45.85682703856607
37.33069784162543 42.540887257104785
35.26955389102679 43.13396937139753
33.20840994042815 45.430996632060385
31.147265989829506 48.442723272361675
29.086122039230865 52.88138745664729
27.024978088632224 57.7401689048586
24.96383413803358 63.60967410665692
22.90269018743494 66.5221800638302
20.841546236836297 63.20221610199898
18.78040228623766 66.46884721299027
16.71925833563902 67.45762699278328
14.658114385040376 70.24991060938974
12.596970434441735 73.55218438340744
10.535826483843096 73.44195454615954
8.474682533244453 68.58293771667594
6.4135385826458124 65.72033019597231
4.352394632047172 64.27897262737476
2.2912506814485316 61.29173420231949
0.23010673084989067 57.16634215802656
-1.8310372197487503 41.45248436543389
-3.8921811703473908 27.76875907851409
-5.953325120946031 17.34699517699381
-8.014469071544672 15.209992107756976
-10.075613022143314 13.962445745936291
-12.136756972741955 14.490475663775022
-14.197900923340594 14.64318375039922
-16.259044873939235 14.144974903106352
-18.320188824537876 17.919752202142387
-20.381332775136517 16.598807135721746
-22.442476725735155 18.529976312789355
-24.5036206763338 16.948083672758052
-26.564764626932437 17.964080938158837
-28.625908577531078 18.9688584878145
-30.68705252812972 20.765384253463196
-32.74819647872836 21.11087000038565
-34.809340429327 23.746883144090607
-36.87048437992564 22.95958383739433
-38.93162833052428 21.538685531905244
-40.992772281122924 21.174606736906128
-43.05391623172156 20.56346509239207
-45.1150601823202 20.27617784614933
-47.17620413291885 19.429177740918448
-49.23734808351749 17.428508680239265
-51.29849203411614 12.62030118224786
-53.35963598471477 10.428484744863425
-55.42077993531341 9.822296357961338
-57.48192388591205 6.9706999320072285
-59.543067836510694 4.023892584135281
