;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
9380;8;26;0.756384962404728;0.959816550279208;0.70799449903356;bpR
9394;8;13;0.880587811546299;0.831904182603787;0.727060369911815;bpR
9396;8;15;0.710461225959809;0.403160862158523;0.556811044059166;bpR
9398;8;17;0.670799805455305;0.876436656866354;0.739345422592321;bpR
9400;8;19;0.880587811546299;0.831904182603787;0.727060369911815;bpR
9402;8;21;0.880587811546299;0.876436656866354;0.696904700697114;bpR
9407;8;26;0.828401750500077;0.403160862158523;0.556040855550777;bpR
9425;8;13;0.814833385713997;0.69262182669055;0.733896895950022;bpR
9429;8;17;0.865453860393676;0.932339096494222;0.910913782398716;bpR
9435;8;23;0.875891086040421;0.837589184346866;0.856740135193643;bpR
9440;8;29;0.875891086040421;0.837589184346866;0.856740135193643;bpR
9456;8;15;0.883718984279385;0.718204306896785;0.683021116717372;bpR
9463;8;23;0.611829545087942;0.346310909533189;0.50700786212111;bpR
9477;8;13;0.750122633735431;0.857012905358267;0.816512118473841;bpR
9478;8;14;0.919205507806441;0.704465563802927;0.738775036062629;bpR
9481;8;17;0.0;0.78926672671198;0.735251876741792;bpR
9483;8;19;0.903027832409456;0.857012905358267;0.880020368883861;bpR
9485;8;21;0.0;0.78926672671198;0.735251876741792;bpR
9493;8;8;0.816920817405846;0.961237817869364;0.961237817869364;bpR
9498;8;13;0.930686474494424;0.959816550279208;0.841242954093717;bpR
9503;8;19;0.766300325929292;0.959816550279208;0.83080573404593;bpR
9504;8;20;0.749078926287945;0.961237817869364;0.855158372078654;bpR
9506;8;22;0.766300325929292;0.959816550279208;0.83080573404593;bpR
9510;8;26;0.816920817405846;0.961237817869364;0.961237817869364;bpR
9518;8;8;0.932773906186272;0.807269210629911;0.807269210629911;bpR
9521;8;11;0.813267782550579;0.796846723953304;0.803538082838526;bpR
9526;8;17;0.932773906186272;0.807269210629911;0.807269210629911;bpR
9530;8;21;0.813267782550579;0.796846723953304;0.803538082838526;bpR
9534;8;25;0.956257634496916;0.807269210629911;0.881763422563413;bpR
9556;9;22;0.781481482088566;0.451851852238178;0.671604938805103;bpR
9559;9;25;0.336574070155621;0.007407397031784;0.337037034332752;bpR
9561;9;27;0.781481482088566;0.171759255230427;0.476620368659496;bpR
9564;9;30;0.336574070155621;0.33611111342907;0.501388892531395;bpR
9574;9;7;0.382870364934206;0.773148149251938;0.65787037089467;bpR
9576;9;9;0.547222223132849;0.115740746259689;0.0811728437741597;bpR
9587;9;20;0.382870364934206;0.773148149251938;0.65787037089467;bpR
9603;9;11;0.666203696280718;0.336574073880911;0.501388885080814;bpR
9604;9;12;0.720833335071802;0.222685188055038;0.47175926156342;bpR
9609;9;17;0.666203696280718;0.336574073880911;0.501388885080814;bpR
9613;9;21;0.325000002980232;0.340740740299225;0.227469136317571;bpR
9616;9;24;0.666203696280718;0.340740740299225;0.503472218289971;bpR
9641;9;25;0.0;0.33333332836628;0.153395061691602;bpR
9651;9;12;0.778240740299225;0.385648146271706;0.516358027855555;bpR
9653;9;14;0.443518521264195;0.0;0.443518521264195;bpR
9660;9;21;0.443518521264195;0.385648146271706;0.414583333767951;bpR
9663;9;24;0.778240740299225;0.385648146271706;0.516358027855555;bpR
9682;9;15;0.832407414913177;0.435185186564922;0.700000005463759;bpR
9684;9;17;0.624537045136094;0.439351852983236;0.442283951987823;bpR
9686;9;19;0.337037041783333;0.0;0.168981485068798;bpR
