;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
20303;16;24;0.767889332457251;0.0553417463536782;0.307719981741796;beR
20309;16;4;0.72528386749215;0.961626347181082;0.867234904702365;beR
20313;16;8;0.804054442279795;0.575249553949393;0.641114190040811;beR
20334;16;6;0.423082254708287;0.814386823091417;0.510911635240497;beR
20335;16;7;0.838733318753379;0.814386823091417;0.830617820199391;beR
20339;16;11;0.723302212396471;0.88952974834415;0.844028818597319;beR
20345;16;5;0.822384704078027;0.289401810249971;0.588095068754384;beR
20347;16;7;0.427045560913245;0.289401810249971;0.381164310692154;beR
20361;16;3;0.863503943666967;0.746859746561814;0.792842055095582;beR
20364;16;6;0.745100366625741;0.134038721815148;0.134038721815148;beR
20365;16;7;0.83774249120554;0.134038721815148;0.509422696989133;beR
20366;16;8;0.745100366625741;0.134038721815148;0.134038721815148;beR
20375;16;17;0.719338914164313;0.160440293680554;0.160440293680554;beR
20382;16;3;0.788201249351161;0.464566044900223;0.464566044900223;beR
20384;16;5;0.718348090602873;0.464566044900223;0.595172659096747;beR
20388;16;9;0.745100362639341;0.36505244703928;0.36505244703928;beR
20390;16;11;0.759467326205414;0.36505244703928;0.461680063016167;beR
20397;16;4;0.863503943666967;0.780369418844694;0.780369418844694;beR
20400;16;7;0.764916857786533;0.562048751674876;0.562048751674876;beR
20403;16;10;0.779283825339005;0.0;0.0;beR
20404;16;11;0.781760886235804;0.0;0.781760886235804;beR
20405;16;12;0.779283825339005;0.0;0.0;beR
20408;16;15;0.781760886235804;0.0;0.781760886235804;beR
20410;16;17;0.779283825339005;0.0;0.0;beR
20416;16;5;0.831797549836901;0.850942854473725;0.838179318049176;beR
20417;16;6;0.832292955638022;0.850942854473725;0.838509588583256;beR
20425;16;14;0.773834281798689;0.598097067435155;0.685965674616922;beR
20426;16;15;0.595981215329488;0.598097067435155;0.695978866622768;beR
20430;16;5;0.730733395086868;0.0;0.639082094068509;beR
20434;16;9;0.603412390047086;0.271123794558817;0.437268092302952;beR
20438;16;13;0.730733395086868;0.770722691291635;0.72684249221726;beR
20440;16;15;0.608366511840684;0.770722691291635;0.68954460156616;beR
20443;16;18;0.690604986035567;0.0;0.690604986035567;beR
20444;16;19;0.730733395086868;0.0;0.639082094068509;beR
20447;16;3;0.642054568739228;0.28280141728362;0.28280141728362;beR
20451;16;7;0.76739392665613;0.535139474401074;0.706505192810257;beR
20455;16;11;0.674751790117133;0.718427279524664;0.684052285250696;beR
20462;16;18;0.674751790117133;0.28280141728362;0.393635043756666;beR
20463;16;19;0.642054568739228;0.28280141728362;0.28280141728362;beR
20468;16;4;0.773834281798689;0.123376554847124;0.448605418322906;beR
20473;16;9;0.804054450252594;0.790523878361596;0.806758829750163;beR
20474;16;10;0.645027039423547;0.790523878361596;0.802465254339926;beR
20475;16;11;0.804054450252594;0.790523878361596;0.806758829750163;beR
20481;16;17;0.616293120264199;0.292448136665773;0.292448136665773;beR
20485;16;21;0.773834281798689;0.123376554847124;0.448605418322906;beR
20491;16;5;0.818916823606187;0.295494479423387;0.545068041958553;beR
20497;16;11;0.813467288038669;0.493506219388495;0.653486753713582;beR
20501;16;15;0.720825151499672;0.295494479423387;0.502957982794572;beR
20502;16;16;0.818916823606187;0.295494479423387;0.545068041958553;beR
20503;16;17;0.720825151499672;0.295494479423387;0.502957982794572;beR
20537;16;17;0.795632440014357;0.456950212518907;0.456950212518907;beR
20538;16;18;0.886292913484877;0.456950212518907;0.743178679829554;beR
20541;16;21;0.795632440014357;0.456950212518907;0.456950212518907;beR
20547;16;6;0.672274725233935;0.772753590548831;0.810104617753594;beR
20548;16;7;0.765412263587653;0.772753590548831;0.772753590548831;beR
20549;16;8;0.672274725233935;0.772753590548831;0.810104617753594;beR
20550;16;9;0.765412263587653;0.772753590548831;0.772753590548831;beR
20554;16;13;0.754513200425417;0.472689609245382;0.613601404835399;beR
20555;16;14;0.672274725233935;0.472689609245382;0.610061963551294;beR
20568;16;8;0.763926038211492;0.165517531609912;0.444905285777111;beR
20575;16;15;0.767889332457251;0.557479270222081;0.662684301339666;beR
20590;17;7;0.115774681908634;0.611486406766718;0.27691763662397;beR
20595;17;12;0.543919981335439;0.611486406766718;0.489820492096132;beR
20596;17;13;0.543919981335439;0.346844032040214;0.387915783400526;beR
20597;17;14;0.543919981335439;0.611486406766718;0.489820492096132;beR
20601;17;18;0.436883656478738;0.459433106985808;0.459433106985808;beR
20602;17;19;0.436883656478738;0.349165462524537;0.349165462524537;beR
20619;17;12;0.654465692445704;0.590593579106898;0.567256780221169;beR
20629;17;4;0.636918739998837;0.0;0.938726067230372;beR
20630;17;5;0.636918739998837;0.325951195040576;0.632338631135474;beR
20634;17;9;0.0;0.325951195040576;0.531508209730467;beR
20648;17;23;0.636918739998837;0.325951195040576;0.632338631135474;beR
20649;17;24;0.636918739998837;0.0;0.938726067230372;beR
20657;17;9;0.871170361552689;0.583629311003473;0.716032446133148;beR
20658;17;10;0.871170361552689;0.63702206737573;0.808930391884114;beR
20659;17;11;0.871170361552689;0.583629311003473;0.716032446133148;beR
20684;17;12;0.631654669443097;0.588272157962393;0.565218720438144;beR
20702;17;6;0.331602030043581;0.31318336473607;0.39243516345813;beR
20709;17;13;0.335111412767302;0.331754771251384;0.273773502754797;beR
20719;17;8;0.842217922313411;0.641664919004558;0.77536692121046;beR
20722;17;11;0.746587126607222;0.0;0.74570977739645;beR
20723;17;12;0.746587126607222;0.775146826279881;0.76533447665207;beR
20728;17;17;0.536901198238788;0.608004261040233;0.650981602456398;beR
20737;17;8;0.737813634499501;0.308540522447059;0.52317707847328;beR
20738;17;9;0.737813634499501;0.323629764556252;0.599752344518418;beR
20741;17;12;0.737813634499501;0.308540522447059;0.52317707847328;beR
20748;17;19;0.119284078751722;0.0;0.0999824525922035;beR
20749;17;20;0.119284078751722;0.310861934251746;0.240568773698565;beR
20769;17;6;0.733426906094849;0.598718567122393;0.713809098913264;beR
20775;17;13;0.73869099782964;0.452468838882383;0.549046019439376;beR
20777;17;15;0.73869099782964;0.604522124653566;0.673361252603463;beR
20780;17;18;0.73869099782964;0.452468838882383;0.549046019439376;beR
20781;17;19;0.73869099782964;0.604522124653566;0.673361252603463;beR
20794;17;13;0.325460599687543;0.45595097526905;0.410407039956535;beR
20798;17;17;0.845727319156499;0.588272157962393;0.716999738559446;beR
20799;17;18;0.845727319156499;0.307379788525261;0.66627814227942;beR
20801;17;20;0.845727319156499;0.588272157962393;0.716999738559446;beR
20808;17;7;0.120161427962494;0.460593812888151;0.34740880098319;beR
20815;17;14;0.65271099402416;0.594075720163474;0.577357140554129;beR
20829;17;12;0.946622210127321;0.620772100684557;0.783258480800553;beR
20832;17;15;0.411440589373656;0.620772100684557;0.680608891408187;beR
20835;17;18;0.411440589373656;0.606843555137889;0.673644618634853;beR
20870;17;11;0.654465692445704;0.478004494821486;0.478004494821486;beR
20874;17;15;0.654465692445704;0.560415057529239;0.560415057529239;beR
20886;17;8;0.0;0.293451242978594;0.159792863009794;beR
20892;17;14;0.0;0.336397613540395;0.220822066579249;beR
20896;17;18;0.0;0.284165558400573;0.16722578769474;beR
20904;17;4;0.0999824384728367;0.623093521829062;0.274352799591578;beR
20907;17;7;0.0912089604844826;0.345683316798052;0.219323487852039;beR
20908;17;8;0.208773458221241;0.345683316798052;0.249153286891615;beR
20909;17;9;0.0912089604844826;0.345683316798052;0.219323487852039;beR
20914;17;14;0.0999824384728367;0.298094103947241;0.166019660297638;beR
20915;17;15;0.0912089604844826;0.298094103947241;0.161925373393613;beR
20923;17;6;0.0859448934585836;0.0;0.133321637885342;beR
20928;17;11;0.0859448934585836;0.489611623893557;0.370848295224152;beR
20931;17;14;0.328092640260176;0.489611623893557;0.350069886738329;beR
20933;17;16;0.0859448934585836;0.489611623893557;0.370848295224152;beR
20938;17;4;0.210528142523418;0.308540503767423;0.243115430866797;beR
20941;17;7;0.109633251552596;0.308540503767423;0.243700330340645;beR
20951;17;17;0.199122645141481;0.325951195040576;0.247118893460941;beR
20953;17;19;0.112265285065546;0.325951195040576;0.219546914658447;beR
20957;17;23;0.0894542903016719;0.363094008071205;0.188856093953322;beR
